FIPS,Province_State,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
06-12-2020,Tamil Nadu,13-06-2020 03:33,11.006091,78.400624,38716,349,20705,17662,"Tamil Nadu, India",49.73711438,0.901436099
06-12-2021,Tamil Nadu,13-06-2021 04:22,11.006091,78.400624,2339705,29280,2148352,162073,"Tamil Nadu, India",3005.738589,1.251439818
06-12-2022,Tamil Nadu,13-06-2022 04:21,11.006091,78.400624,3457382,38025,"Tamil Nadu, India",4441.579811,1.099820616,,
06-13-2020,Tamil Nadu,14-06-2020 03:33,11.006091,78.400624,40698,367,22047,18284,"Tamil Nadu, India",52.28332165,0.901764214
06-13-2021,Tamil Nadu,14-06-2021 04:22,11.006091,78.400624,2353721,29547,2174247,149927,"Tamil Nadu, India",3023.744462,1.255331452
06-13-2022,Tamil Nadu,14-06-2022 04:20,11.006091,78.400624,3457637,38025,"Tamil Nadu, India",4441.907401,1.099739504,,
06-14-2020,Tamil Nadu,15-06-2020 03:33,11.006091,78.400624,42687,397,23409,18881,"Tamil Nadu, India",54.83852158,0.930025535
06-14-2021,Tamil Nadu,15-06-2021 04:22,11.006091,78.400624,2366493,29801,2199808,136884,"Tamil Nadu, India",3040.152211,1.25928959
06-14-2022,Tamil Nadu,15-06-2022 04:20,11.006091,78.400624,3457969,38025,"Tamil Nadu, India",4442.33391,1.099633918,,
06-15-2020,Tamil Nadu,16-06-2020 04:33,11.006091,78.400624,46504,479,25344,20681,"Tamil Nadu, India",59.74209027,1.030018923
06-15-2021,Tamil Nadu,16-06-2021 04:22,11.006091,78.400624,2378298,30068,2223015,125215,"Tamil Nadu, India",3055.317689,1.264265454
06-15-2022,Tamil Nadu,16-06-2022 04:20,11.006091,78.400624,3458445,38026,"Tamil Nadu, India",4442.945411,1.099511486,,
06-16-2020,Tamil Nadu,17-06-2020 04:33,11.006091,78.400624,48019,528,26782,20709,"Tamil Nadu, India",61.6883587,1.099564756
06-16-2021,Tamil Nadu,17-06-2021 04:22,11.006091,78.400624,2388746,30338,2244073,114335,"Tamil Nadu, India",3068.739875,1.270038757
06-16-2022,Tamil Nadu,17-06-2022 04:20,11.006091,78.400624,3458997,38026,"Tamil Nadu, India",4443.654546,1.099336021,,
06-17-2020,Tamil Nadu,18-06-2020 04:33,11.006091,78.400624,50193,576,27624,21993,"Tamil Nadu, India",64.48122177,1.147570378
06-17-2021,Tamil Nadu,18-06-2021 04:22,11.006091,78.400624,2397864,30548,2266793,100523,"Tamil Nadu, India",3080.453457,1.273967164
06-17-2022,Tamil Nadu,18-06-2022 04:21,11.006091,78.400624,3459586,38026,"Tamil Nadu, India",4444.411214,1.099148858,,
06-18-2020,Tamil Nadu,19-06-2020 04:33,11.006091,78.400624,52334,625,28641,23068,"Tamil Nadu, India",67.23169087,1.194252303
06-18-2021,Tamil Nadu,19-06-2021 04:22,11.006091,78.400624,2406497,30835,2286653,89009,"Tamil Nadu, India",3091.543975,1.281323018
06-18-2022,Tamil Nadu,19-06-2022 04:20,11.006091,78.400624,3460182,38026,"Tamil Nadu, India",4445.176875,1.098959534,,
06-19-2020,Tamil Nadu,20-06-2020 04:33,11.006091,78.400624,54449,666,30271,23512,"Tamil Nadu, India",69.94875867,1.22316296
06-19-2021,Tamil Nadu,20-06-2021 04:21,11.006091,78.400624,2414680,31015,2304885,78780,"Tamil Nadu, India",3102.056394,1.284435205
06-19-2022,Tamil Nadu,20-06-2022 04:21,11.006091,78.400624,3460874,38026,"Tamil Nadu, India",4446.065864,1.098739798,,
06-20-2020,Tamil Nadu,21-06-2020 04:33,11.006091,78.400624,56845,704,31316,24825,"Tamil Nadu, India",73.02681751,1.238455449
06-20-2021,Tamil Nadu,21-06-2021 04:21,11.006091,78.400624,2422497,31197,2321928,69372,"Tamil Nadu, India",3112.098625,1.287803452
06-20-2022,Tamil Nadu,21-06-2022 04:20,11.006091,78.400624,3461560,38026,"Tamil Nadu, India",4446.947144,1.098522054,,
06-21-2020,Tamil Nadu,22-06-2020 04:33,11.006091,78.400624,59377,757,32754,25866,"Tamil Nadu, India",76.27959088,1.274904424
06-21-2021,Tamil Nadu,22-06-2021 04:21,11.006091,78.400624,2429924,31386,2337209,61329,"Tamil Nadu, India",3121.639837,1.291645335
06-21-2022,Tamil Nadu,22-06-2022 04:20,11.006091,78.400624,3462297,38026,"Tamil Nadu, India",4447.893943,1.098288217,,
06-22-2020,Tamil Nadu,23-06-2020 04:33,11.006091,78.400624,62087,794,34112,27181,"Tamil Nadu, India",79.76103472,1.278850645
06-22-2021,Tamil Nadu,23-06-2021 04:21,11.006091,78.400624,2436819,31580,2348353,56886,"Tamil Nadu, India",3130.497606,1.295951813
06-22-2022,Tamil Nadu,23-06-2022 04:20,11.006091,78.400624,3463068,38026,"Tamil Nadu, India",4448.88442,1.0980437,,
06-23-2020,Tamil Nadu,24-06-2020 04:33,11.006091,78.400624,64603,833,35339,28431,"Tamil Nadu, India",82.99325344,1.289413804
06-23-2021,Tamil Nadu,24-06-2021 04:21,11.006091,78.400624,2443415,31746,2358785,52884,"Tamil Nadu, India",3138.971261,1.29924716
06-23-2022,Tamil Nadu,24-06-2022 04:20,11.006091,78.400624,3464131,38026,"Tamil Nadu, India",4450.25002,1.097706755,,
06-24-2020,Tamil Nadu,25-06-2020 05:26,11.006091,78.400624,67468,866,37763,28839,"Tamil Nadu, India",86.67382046,1.283571471
06-24-2021,Tamil Nadu,25-06-2021 04:21,11.006091,78.400624,2449577,31901,2367831,49845,"Tamil Nadu, India",3146.88737,1.30230648
06-24-2022,Tamil Nadu,25-06-2022 04:20,11.006091,78.400624,3465490,38026,"Tamil Nadu, India",4451.99588,1.097276287,,
06-25-2020,Tamil Nadu,26-06-2020 04:33,11.006091,78.400624,70977,911,39999,30067,"Tamil Nadu, India",91.18171214,1.283514378
06-25-2021,Tamil Nadu,26-06-2021 04:21,11.006091,78.400624,2455332,32051,2375963,47318,"Tamil Nadu, India",3154.280621,1.305363185
06-25-2022,Tamil Nadu,26-06-2022 04:21,11.006091,78.400624,3466872,38026,"Tamil Nadu, India",4453.771288,1.09683888,,
06-26-2020,Tamil Nadu,27-06-2020 04:33,11.006091,78.400624,74622,957,41357,32308,"Tamil Nadu, India",95.86431834,1.282463617
06-26-2021,Tamil Nadu,27-06-2021 04:21,11.006091,78.400624,2460747,32199,2383624,44924,"Tamil Nadu, India",3161.237085,1.3085051
06-26-2022,Tamil Nadu,27-06-2022 04:21,11.006091,78.400624,3468344,38026,"Tamil Nadu, India",4455.662316,1.09637337,,
06-27-2020,Tamil Nadu,28-06-2020 04:34,11.006091,78.400624,78335,1025,44094,33216,"Tamil Nadu, India",100.6342818,1.308482798
06-27-2021,Tamil Nadu,28-06-2021 04:21,11.006091,78.400624,2465874,32290,2390783,42801,"Tamil Nadu, India",3167.823566,1.309474856
06-27-2022,Tamil Nadu,28-06-2022 04:20,11.006091,78.400624,3469805,38026,"Tamil Nadu, India",4457.539212,1.09591173,,
